episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28,joint_29,joint_30,joint_31,joint_32,joint_33,joint_34,joint_35,joint_36,joint_37,joint_38,joint_39,joint_40,joint_41,joint_42,joint_43,joint_44,joint_45,joint_46,joint_47,joint_48,joint_49,joint_50,joint_51,joint_52,joint_53,joint_54,joint_55,joint_56,joint_57,joint_58,joint_59,joint_60,joint_61,joint_62,joint_63,joint_64,joint_65,joint_66,joint_67,joint_68,joint_69,joint_70,joint_71,joint_72,joint_73,joint_74,joint_75,joint_76,joint_77,joint_78,joint_79,joint_80,joint_81,joint_82,joint_83,joint_84,cable_tip_free.px,cable_tip_free.py,cable_tip_free.pz,cable_tip_free.qw,cable_tip_free.qx,cable_tip_free.qy,cable_tip_free.qz,left_pad_latch_peg_free.px,left_pad_latch_peg_free.py,left_pad_latch_peg_free.pz,left_pad_latch_peg_free.qw,left_pad_latch_peg_free.qx,left_pad_latch_peg_free.qy,left_pad_latch_peg_free.qz,right_pad_latch_peg_free.px,right_pad_latch_peg_free.py,right_pad_latch_peg_free.pz,right_pad_latch_peg_free.qw,right_pad_latch_peg_free.qx,right_pad_latch_peg_free.qy,right_pad_latch_peg_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,526,10.52,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56692,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-542.85491,1.0,0.0,0.0,0.0,-0.3859,0.44427,-0.23536,-0.37156,0.43734,-0.23536,-0.35943,0.43295,-0.23536,-0.34909,0.43006,-0.23536,-0.34017,0.42813,-0.23536,-0.33238,0.42685,-0.23536,-0.32551,0.42601,-0.23536,-0.3193,0.42546,-0.23536,-0.31345,0.42508,-0.23536,-0.30764,0.42474,-0.23537,-0.30155,0.42434,-0.23537,-0.29516,0.42386,-0.23531,-0.28828,0.423,-0.23238,-0.28309,0.42117,-0.22439,-0.27768,0.41543,-0.21107,-0.27441,0.40947,-0.19682,-0.27137,0.40176,-0.181,-0.26773,0.39283,-0.16434,-0.26607,0.38261,-0.14663,-0.26468,0.37137,-0.1283,-0.26242,0.35933,-0.10956,-0.26061,0.34776,-0.0907,-0.25877,0.33516,-0.07133,-0.25744,0.32313,-0.05194,0.57656,0.12313,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58892,0.13345,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,527,10.54,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56692,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-544.921,1.0,0.0,0.0,0.0,-0.38581,0.44434,-0.23537,-0.3715,0.43745,-0.23536,-0.3594,0.43307,-0.23536,-0.34907,0.43019,-0.23536,-0.34015,0.42825,-0.23536,-0.33238,0.42697,-0.23536,-0.3255,0.42612,-0.23536,-0.31928,0.42556,-0.23536,-0.31342,0.42517,-0.23537,-0.3076,0.42482,-0.23537,-0.30151,0.42441,-0.23537,-0.2951,0.42392,-0.2353,-0.28799,0.42297,-0.23246,-0.28273,0.42047,-0.22329,-0.27818,0.41664,-0.21161,-0.2746,0.41004,-0.19693,-0.27163,0.40196,-0.1809,-0.26904,0.39341,-0.16428,-0.26648,0.38294,-0.14659,-0.26434,0.37145,-0.12825,-0.26269,0.3603,-0.10976,-0.26087,0.34796,-0.09069,-0.25926,0.33607,-0.07154,-0.25744,0.32312,-0.05194,0.57656,0.12313,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58892,0.13345,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,528,10.56,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56692,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-546.991,1.0,0.0,0.0,0.0,-0.38572,0.4444,-0.23537,-0.37145,0.43755,-0.23536,-0.35936,0.43319,-0.23536,-0.34905,0.43031,-0.23536,-0.34014,0.42837,-0.23536,-0.33237,0.42708,-0.23536,-0.32549,0.42623,-0.23536,-0.31927,0.42567,-0.23536,-0.3134,0.42527,-0.23537,-0.30756,0.42491,-0.23537,-0.30146,0.4245,-0.23537,-0.295,0.424,-0.23529,-0.28834,0.42317,-0.23206,-0.28238,0.42043,-0.2229,-0.27892,0.41738,-0.21175,-0.2749,0.41079,-0.19719,-0.27187,0.40289,-0.18131,-0.27004,0.39315,-0.16394,-0.26708,0.38307,-0.14647,-0.26435,0.37266,-0.1286,-0.26258,0.36083,-0.10988,-0.26105,0.34921,-0.09102,-0.2592,0.33627,-0.0716,-0.25744,0.32312,-0.05194,0.57656,0.12312,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58892,0.13345,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,529,10.58,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56692,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-549.06494,1.0,0.0,0.0,0.0,-0.38564,0.44447,-0.23537,-0.37139,0.43766,-0.23536,-0.35933,0.43331,-0.23536,-0.34902,0.43043,-0.23536,-0.34012,0.42849,-0.23536,-0.33236,0.4272,-0.23536,-0.32548,0.42634,-0.23536,-0.31925,0.42578,-0.23536,-0.31337,0.42537,-0.23536,-0.30751,0.42501,-0.23537,-0.30141,0.42461,-0.23536,-0.29494,0.42411,-0.23528,-0.28877,0.42335,-0.23146,-0.28315,0.42151,-0.22369,-0.2789,0.41721,-0.21131,-0.27556,0.41175,-0.19751,-0.27279,0.40342,-0.18132,-0.26957,0.39369,-0.16416,-0.26752,0.3838,-0.14664,-0.26529,0.37319,-0.12861,-0.26261,0.3621,-0.11025,-0.26058,0.34945,-0.09111,-0.25896,0.33653,-0.07168,-0.25744,0.32312,-0.05194,0.57656,0.12312,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13345,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,530,10.6,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56692,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-551.14279,1.0,0.0,0.0,0.0,-0.38555,0.44453,-0.23537,-0.37134,0.43776,-0.23536,-0.35929,0.43342,-0.23536,-0.349,0.43055,-0.23536,-0.34011,0.42862,-0.23536,-0.33234,0.42732,-0.23536,-0.32547,0.42647,-0.23536,-0.31923,0.42591,-0.23536,-0.31334,0.4255,-0.23536,-0.30746,0.42515,-0.23536,-0.30134,0.42475,-0.23536,-0.2949,0.42429,-0.23525,-0.28925,0.42376,-0.23155,-0.28443,0.4223,-0.22397,-0.27919,0.41757,-0.21152,-0.27627,0.41165,-0.19718,-0.27298,0.40377,-0.18136,-0.26986,0.39519,-0.16476,-0.26746,0.38481,-0.14706,-0.26539,0.3738,-0.12886,-0.26316,0.36205,-0.11019,-0.26058,0.34966,-0.09117,-0.25877,0.33663,-0.07172,-0.25744,0.32311,-0.05194,0.57656,0.12311,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13345,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,531,10.62,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56692,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-553.22457,1.0,0.0,0.0,0.0,-0.38547,0.44459,-0.23537,-0.37128,0.43786,-0.23536,-0.35926,0.43354,-0.23536,-0.34898,0.43067,-0.23536,-0.34009,0.42874,-0.23536,-0.33233,0.42746,-0.23536,-0.32546,0.42661,-0.23536,-0.31921,0.42605,-0.23536,-0.3133,0.42565,-0.23536,-0.30741,0.4253,-0.23536,-0.30128,0.42491,-0.23535,-0.29492,0.42449,-0.23524,-0.28996,0.42435,-0.23237,-0.28508,0.42224,-0.22352,-0.28067,0.41849,-0.21189,-0.27632,0.4114,-0.1969,-0.27293,0.40453,-0.18174,-0.27054,0.39594,-0.16502,-0.26748,0.38589,-0.14754,-0.26493,0.37427,-0.12917,-0.26301,0.36178,-0.11021,-0.26142,0.3495,-0.09108,-0.25928,0.33648,-0.07166,-0.25744,0.32311,-0.05194,0.57656,0.12311,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,532,10.64,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-555.31028,1.0,0.0,0.0,0.0,-0.38538,0.44466,-0.23537,-0.37123,0.43796,-0.23536,-0.35923,0.43366,-0.23536,-0.34895,0.4308,-0.23536,-0.34008,0.42888,-0.23536,-0.33232,0.42759,-0.23536,-0.32544,0.42675,-0.23536,-0.31919,0.42619,-0.23536,-0.31327,0.42579,-0.23536,-0.30736,0.42544,-0.23536,-0.30123,0.42506,-0.23535,-0.29502,0.4247,-0.23524,-0.29044,0.4247,-0.23264,-0.28555,0.42239,-0.2235,-0.2817,0.41848,-0.21149,-0.27672,0.41266,-0.19768,-0.27343,0.40495,-0.18189,-0.27022,0.39609,-0.16519,-0.26768,0.38594,-0.14758,-0.26506,0.37439,-0.12924,-0.26299,0.36238,-0.11044,-0.26129,0.34907,-0.09102,-0.25981,0.33628,-0.07158,-0.25744,0.3231,-0.05194,0.57656,0.12311,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,533,10.66,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-557.39991,1.0,0.0,0.0,0.0,-0.3853,0.44472,-0.23537,-0.37117,0.43806,-0.23536,-0.35919,0.43378,-0.23536,-0.34893,0.43093,-0.23536,-0.34006,0.42901,-0.23536,-0.3323,0.42773,-0.23536,-0.32543,0.42689,-0.23536,-0.31917,0.42633,-0.23536,-0.31323,0.42593,-0.23536,-0.30731,0.42557,-0.23536,-0.30119,0.42519,-0.23535,-0.29515,0.42488,-0.23524,-0.29045,0.42474,-0.23213,-0.28612,0.42304,-0.22383,-0.28142,0.41858,-0.21153,-0.27791,0.41375,-0.19813,-0.2737,0.40545,-0.18216,-0.27016,0.39589,-0.16518,-0.26753,0.38525,-0.14737,-0.26559,0.37444,-0.1292,-0.26331,0.36213,-0.11036,-0.26105,0.34983,-0.09127,-0.25886,0.33632,-0.07169,-0.25744,0.3231,-0.05194,0.57656,0.1231,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,534,10.68,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-559.49346,1.0,0.0,0.0,0.0,-0.38521,0.44479,-0.23537,-0.37112,0.43817,-0.23536,-0.35915,0.4339,-0.23536,-0.34891,0.43106,-0.23536,-0.34004,0.42915,-0.23536,-0.33229,0.42787,-0.23536,-0.32541,0.42703,-0.23536,-0.31915,0.42647,-0.23536,-0.3132,0.42606,-0.23536,-0.30727,0.42571,-0.23536,-0.30116,0.42533,-0.23535,-0.29526,0.42506,-0.23524,-0.29039,0.42478,-0.23163,-0.28602,0.42337,-0.22397,-0.28146,0.41973,-0.21259,-0.27805,0.4134,-0.19784,-0.27406,0.40582,-0.18229,-0.27074,0.3957,-0.165,-0.26787,0.38518,-0.1473,-0.26544,0.37359,-0.1289,-0.26325,0.36226,-0.11037,-0.26079,0.34974,-0.09127,-0.2589,0.33715,-0.07189,-0.25744,0.32309,-0.05194,0.57656,0.1231,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,535,10.7,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-561.59093,1.0,0.0,0.0,0.0,-0.38513,0.44486,-0.23537,-0.37106,0.43827,-0.23536,-0.35912,0.43402,-0.23536,-0.34888,0.43119,-0.23536,-0.34002,0.42929,-0.23536,-0.33228,0.42801,-0.23536,-0.3254,0.42717,-0.23536,-0.31913,0.42661,-0.23536,-0.31316,0.42621,-0.23536,-0.30722,0.42585,-0.23536,-0.30113,0.42549,-0.23535,-0.29533,0.42526,-0.23523,-0.29036,0.42499,-0.23179,-0.28545,0.42345,-0.22418,-0.28183,0.42026,-0.21303,-0.27725,0.41324,-0.19806,-0.2745,0.40501,-0.18182,-0.27142,0.39595,-0.16502,-0.2684,0.38498,-0.14716,-0.26523,0.37373,-0.12899,-0.26264,0.36174,-0.11029,-0.26109,0.34973,-0.09126,-0.2595,0.33637,-0.07166,-0.25744,0.32309,-0.05194,0.57656,0.12309,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,536,10.72,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-563.69233,1.0,0.0,0.0,0.0,-0.38504,0.44492,-0.23537,-0.37101,0.43838,-0.23536,-0.35908,0.43414,-0.23536,-0.34886,0.43132,-0.23536,-0.34001,0.42943,-0.23536,-0.33226,0.42816,-0.23536,-0.32538,0.42732,-0.23536,-0.3191,0.42676,-0.23536,-0.31313,0.42635,-0.23536,-0.30718,0.42599,-0.23536,-0.30112,0.42564,-0.23535,-0.29538,0.42543,-0.23523,-0.29017,0.42524,-0.23262,-0.28531,0.42355,-0.22469,-0.28113,0.41937,-0.21252,-0.27735,0.41344,-0.19825,-0.27427,0.40459,-0.18171,-0.2716,0.39534,-0.16474,-0.26836,0.38523,-0.14728,-0.26549,0.37391,-0.12905,-0.26321,0.3617,-0.11025,-0.26118,0.34863,-0.09096,-0.25918,0.33603,-0.0716,-0.25744,0.32308,-0.05194,0.57656,0.12309,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,537,10.74,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-565.79766,1.0,0.0,0.0,0.0,-0.38496,0.44499,-0.23537,-0.37095,0.43849,-0.23536,-0.35904,0.43427,-0.23536,-0.34883,0.43146,-0.23536,-0.33999,0.42957,-0.23536,-0.33225,0.4283,-0.23536,-0.32537,0.42746,-0.23536,-0.31908,0.4269,-0.23536,-0.3131,0.42648,-0.23536,-0.30714,0.42612,-0.23536,-0.3011,0.42577,-0.23535,-0.29539,0.42557,-0.23525,-0.28993,0.42541,-0.23345,-0.28519,0.42341,-0.22488,-0.2803,0.41854,-0.2122,-0.27757,0.41264,-0.19775,-0.27393,0.40494,-0.18202,-0.27077,0.39494,-0.16476,-0.2683,0.38495,-0.14721,-0.26618,0.37362,-0.12888,-0.26389,0.36132,-0.11007,-0.26112,0.34878,-0.09099,-0.25905,0.33601,-0.0716,-0.25744,0.32308,-0.05194,0.57656,0.12308,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,538,10.76,3.1399,-1.14157,1.39431,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-567.90691,1.0,0.0,0.0,0.0,-0.38487,0.44506,-0.23537,-0.3709,0.43859,-0.23536,-0.35901,0.43439,-0.23536,-0.34881,0.43159,-0.23536,-0.33997,0.4297,-0.23536,-0.33224,0.42844,-0.23536,-0.32535,0.42759,-0.23536,-0.31906,0.42702,-0.23536,-0.31307,0.4266,-0.23536,-0.3071,0.42622,-0.23536,-0.30109,0.42587,-0.23536,-0.29539,0.42565,-0.23528,-0.2898,0.42543,-0.23369,-0.28453,0.42305,-0.22476,-0.28045,0.41853,-0.21223,-0.27667,0.41179,-0.1974,-0.27351,0.40447,-0.18183,-0.2703,0.3955,-0.1651,-0.26831,0.38414,-0.1469,-0.26623,0.37289,-0.12861,-0.26366,0.36128,-0.11006,-0.26169,0.34938,-0.09106,-0.25949,0.33641,-0.07164,-0.25744,0.32308,-0.05194,0.57656,0.12308,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,539,10.78,3.1399,-1.14157,1.39431,1.31832,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-570.02008,1.0,0.0,0.0,0.0,-0.38478,0.44513,-0.23537,-0.37084,0.4387,-0.23536,-0.35897,0.43451,-0.23536,-0.34878,0.43172,-0.23536,-0.33995,0.42983,-0.23536,-0.33222,0.42856,-0.23536,-0.32534,0.42771,-0.23536,-0.31904,0.42713,-0.23536,-0.31304,0.42669,-0.23536,-0.30707,0.4263,-0.23536,-0.30109,0.42594,-0.23536,-0.29538,0.4257,-0.23531,-0.28952,0.4253,-0.23322,-0.28403,0.42302,-0.22466,-0.28032,0.41867,-0.21225,-0.27574,0.41193,-0.19768,-0.2727,0.40371,-0.18155,-0.27067,0.39473,-0.16464,-0.2679,0.38428,-0.14691,-0.26536,0.37276,-0.12859,-0.26373,0.36154,-0.11006,-0.26173,0.34918,-0.09097,-0.25978,0.33668,-0.07166,-0.25744,0.32307,-0.05194,0.57656,0.12307,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,540,10.8,3.1399,-1.14157,1.39431,1.31832,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-572.13717,1.0,0.0,0.0,0.0,-0.3847,0.4452,-0.23537,-0.37079,0.4388,-0.23536,-0.35894,0.43463,-0.23536,-0.34876,0.43184,-0.23536,-0.33994,0.42995,-0.23536,-0.33221,0.42868,-0.23536,-0.32533,0.42782,-0.23536,-0.31903,0.42723,-0.23536,-0.31301,0.42678,-0.23536,-0.30705,0.42638,-0.23537,-0.30108,0.42602,-0.23536,-0.29535,0.42575,-0.23531,-0.28915,0.42515,-0.23256,-0.28404,0.4233,-0.2246,-0.27914,0.41876,-0.21241,-0.27552,0.41236,-0.19789,-0.27243,0.40353,-0.18145,-0.26999,0.3936,-0.16411,-0.26738,0.38426,-0.14686,-0.26524,0.37371,-0.12888,-0.26317,0.36127,-0.10998,-0.26133,0.34914,-0.09098,-0.25921,0.33595,-0.07153,-0.25744,0.32307,-0.05194,0.57656,0.12307,0.18807,1.0,6e-05,1e-05,7e-05,0.5642,0.1333,0.19709,-0.00097,0.72122,0.00059,0.6927,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,541,10.82,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-574.25819,1.0,0.0,0.0,0.0,-0.38462,0.44526,-0.23537,-0.37074,0.4389,-0.23536,-0.3589,0.43474,-0.23536,-0.34874,0.43196,-0.23536,-0.33992,0.43007,-0.23536,-0.3322,0.42879,-0.23536,-0.32532,0.42793,-0.23536,-0.31901,0.42733,-0.23536,-0.31299,0.42688,-0.23537,-0.30702,0.42648,-0.23537,-0.30107,0.42611,-0.23536,-0.29529,0.42584,-0.2353,-0.28906,0.42519,-0.23223,-0.28373,0.42335,-0.22442,-0.27834,0.41899,-0.21263,-0.27532,0.41223,-0.19771,-0.27233,0.40366,-0.18143,-0.26885,0.39419,-0.1645,-0.267,0.38391,-0.14672,-0.26497,0.37324,-0.12869,-0.26255,0.36179,-0.11015,-0.26037,0.34861,-0.0909,-0.25889,0.33613,-0.07159,-0.25744,0.32306,-0.05194,0.57656,0.12307,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,542,10.84,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-576.38314,1.0,0.0,0.0,0.0,-0.38454,0.44533,-0.23537,-0.37068,0.439,-0.23536,-0.35887,0.43485,-0.23536,-0.34872,0.43207,-0.23536,-0.33991,0.43018,-0.23536,-0.33219,0.42891,-0.23536,-0.3253,0.42804,-0.23536,-0.31899,0.42744,-0.23536,-0.31296,0.42698,-0.23536,-0.30699,0.42658,-0.23536,-0.30105,0.42623,-0.23536,-0.29521,0.42595,-0.23529,-0.28916,0.4254,-0.23246,-0.283,0.42313,-0.22434,-0.27868,0.41899,-0.21237,-0.27474,0.41205,-0.19754,-0.27143,0.40419,-0.18175,-0.26892,0.39513,-0.16487,-0.26619,0.38413,-0.14692,-0.26388,0.3725,-0.12855,-0.26197,0.36095,-0.10994,-0.26017,0.34942,-0.09111,-0.25862,0.33631,-0.07165,-0.25744,0.32306,-0.05194,0.57656,0.12306,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,543,10.86,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-578.51201,1.0,0.0,0.0,0.0,-0.38446,0.4454,-0.23537,-0.37063,0.43909,-0.23536,-0.35884,0.43496,-0.23536,-0.34869,0.43219,-0.23536,-0.33989,0.4303,-0.23536,-0.33218,0.42902,-0.23536,-0.32529,0.42816,-0.23536,-0.31897,0.42756,-0.23536,-0.31293,0.4271,-0.23536,-0.30696,0.4267,-0.23536,-0.30102,0.42635,-0.23536,-0.29515,0.42607,-0.23528,-0.2889,0.42552,-0.23285,-0.28292,0.42308,-0.22426,-0.27883,0.41854,-0.21174,-0.27422,0.41248,-0.19777,-0.27085,0.40478,-0.1821,-0.26846,0.39511,-0.1649,-0.26549,0.38455,-0.14718,-0.26305,0.37281,-0.12878,-0.26139,0.36081,-0.11001,-0.2602,0.34883,-0.09095,-0.25879,0.33655,-0.07169,-0.25744,0.32305,-0.05194,0.57656,0.12306,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
1,544,10.88,3.1399,-1.14157,1.3943,1.31831,1.57021,1.56691,0.57096,0.55961,0.6008,0.57095,0.55988,0.60008,0.52171,0.00831,-580.6448,1.0,0.0,0.0,0.0,-0.38438,0.44546,-0.23537,-0.37058,0.43919,-0.23537,-0.3588,0.43507,-0.23536,-0.34867,0.4323,-0.23536,-0.33988,0.43042,-0.23536,-0.33216,0.42914,-0.23536,-0.32527,0.42828,-0.23536,-0.31895,0.42767,-0.23536,-0.3129,0.42721,-0.23536,-0.30693,0.42681,-0.23536,-0.30099,0.42647,-0.23536,-0.29508,0.42617,-0.23529,-0.28849,0.4255,-0.23292,-0.28345,0.42323,-0.22403,-0.27815,0.41853,-0.21179,-0.27423,0.41291,-0.19798,-0.27077,0.40474,-0.18203,-0.26712,0.3951,-0.16506,-0.26503,0.3846,-0.14726,-0.26304,0.37365,-0.12909,-0.2613,0.36154,-0.1103,-0.25982,0.34844,-0.09093,-0.25881,0.33561,-0.07147,-0.25744,0.32305,-0.05194,0.57656,0.12305,0.18807,1.0,6e-05,1e-05,7e-05,0.56421,0.1333,0.19709,-0.00097,0.72122,0.00059,0.69271,0.58891,0.13346,0.19709,0.69323,0.00099,-0.72071,0.00055,3.14,3.14,-1.14564,-1.14564,1.39178,1.39178,1.31892,1.31892,1.57006,1.57006,1.56674,1.56674,255.0,255.0
